customer_id,product_id
4731,"[255, 632, 1474, 505, 1441, 605, 1141, 1503]"
1636,"[595, 1077, 1187, 1271, 1021, 212]"
4325,"[1037, 948, 72]"
7793,"[761, 1364]"
4780,"[788, 139, 528, 505]"
7836,"[519, 1334, 446, 409, 1251]"
3210,"[995, 319, 375, 1351, 396, 558]"
104,"[560, 456]"
5348,"[972, 1508]"
4325,"[732, 1082, 33, 476, 705]"
6406,"[1488, 1184, 1268, 1018, 209, 1078]"
6652,[1528]
3808,"[1405, 1434, 519, 562, 845]"
1222,"[300, 50]"
7836,"[471, 1513]"
5740,"[624, 1400, 1044]"
1972,"[659, 954, 798]"
7134,"[1181, 532, 921, 898, 1380]"
4419,"[991, 1514, 1091, 1214, 432, 1220, 1557, 1374]"
9644,"[523, 606, 356]"
4226,"[1405, 662, 918, 1295, 579, 1168, 546]"
5148,"[732, 682, 832, 383]"
5478,"[1032, 1342, 826, 815]"
6527,"[878, 1055, 939]"
8169,[1282]
4256,"[1544, 202]"
2510,"[851, 722, 379, 995, 706, 429, 845]"
10002,"[1168, 998, 681, 72]"
7063,"[122, 192, 808, 105]"
1444,"[306, 855, 766]"
1636,"[1161, 579, 1182, 1344, 30, 1271]"
7472,"[629, 1032, 236, 240, 1055, 1311]"
4914,"[193, 1169]"
7261,"[979, 1196, 133, 936]"
3858,"[164, 168, 984]"
4780,"[967, 1290, 1466, 1350, 141, 651, 680, 1323]"
9644,"[937, 1353, 105, 1147, 1137, 754]"
2510,"[977, 821, 145, 615]"
5740,"[1111, 862, 52, 508, 285, 1367]"
8279,"[1151, 329, 92]"
9644,[344]
7836,"[597, 801, 1017, 368, 757, 734, 1217, 1327]"
10002,"[488, 371]"
3808,"[22, 211, 787, 1031]"
3495,"[761, 698, 155, 1370, 428, 138, 1420]"
3210,"[776, 1485, 915]"
7793,"[1298, 649, 1452, 1015, 1497, 50]"
8040,"[193, 116, 1491]"
4026,"[728, 52, 522, 1084, 129]"
4386,"[1217, 1288]"
4731,[672]
6311,"[362, 1248, 27, 1402, 393, 303]"
4026,"[1485, 143, 1052, 1441, 1418, 343, 453, 773]"
7016,[508]
597,"[997, 415, 604, 1180, 1424]"
8697,"[141, 1410, 1133, 1549, 301, 1343]"
9097,"[594, 877, 29]"
2310,"[1280, 1497, 847, 92, 1214, 138, 248, 332]"
7016,"[1168, 1517, 55, 498, 1141, 1184, 1467]"
4226,"[1321, 618, 755, 1171]"
4579,"[1182, 306, 961, 139, 1460, 1344, 135]"
7633,"[909, 686, 210]"
1787,"[1485, 515, 1451, 615]"
7782,"[705, 549, 1431, 1487, 905, 1094, 112, 356]"
789,"[1298, 329, 1265]"
1571,"[1048, 1175, 259]"
9868,"[1498, 90, 1199, 989, 1205, 556, 1359, 922]"
8915,"[1231, 410, 586, 470]"
1444,"[124, 274]"
1636,"[723, 1179, 956, 480, 1495, 7, 623, 1478]"
6100,"[143, 199, 1175, 220, 382]"
2310,"[1476, 534, 1389, 1526, 384, 280, 1322]"
104,"[733, 789, 207, 396, 973, 1216, 900]"
9819,"[780, 1036, 1413, 697, 1286, 664, 1386, 364]"
1571,"[1319, 564, 127]"
4620,"[1460, 944, 934, 551, 141, 957]"
4780,"[1500, 412, 973, 18]"
4579,"[1213, 111, 1446]"
4771,"[1402, 687, 131, 653, 231, 354, 1130]"
7016,"[394, 597, 814, 165, 651, 628, 1110]"
7793,"[95, 1150, 274, 1440, 205, 382]"
2692,"[1218, 142, 1397, 1480, 1230, 421, 1291]"
1871,"[370, 719, 1229]"
1636,"[1033, 1049, 999, 1149, 700, 490]"
1787,"[1072, 517, 1039, 714]"
3390,"[1069, 913, 237, 707]"
9644,[131]
2310,"[1473, 531, 1386, 1523, 381, 691, 1319]"
850,"[827, 884, 301, 904, 1067, 1310, 994, 384]"
272,"[1539, 703, 1240, 458, 738, 794, 212, 401, 977, 1220, 904]"
8697,"[688, 944, 1320, 605, 1193, 571, 1293]"
4731,"[708, 858, 409, 198]"
4226,"[1367, 852, 841, 458, 49, 864]"
4780,"[1504, 416, 978, 23]"
8363,"[339, 795, 572, 96, 1111, 1182]"
8697,"[379, 262, 612, 1121]"
7016,"[398, 602, 818, 169, 558, 535, 1018]"
7152,"[3, 1057, 182, 1251, 15, 192]"
2023,"[1125, 50, 1304, 1388, 1138, 329]"
7836,"[1368, 160, 669, 698, 1341, 1385, 110, 819]"
104,"[1360, 1349]"
1444,"[1053, 697]"
9116,"[360, 803]"
7836,"[160, 1402]"
789,"[454, 936, 1046]"
1259,"[1163, 780, 370, 1186]"
1612,[440]
2310,"[944, 268, 324, 1299, 345, 507]"
8522,"[411, 307, 1349, 195, 956, 960, 218, 474]"
2528,"[288, 238]"
1770,"[88, 837, 148]"
850,"[1161, 1537, 822, 1410, 788]"
7261,"[1019, 436, 625]"
1612,"[249, 359, 442, 193, 942, 253, 1175]"
7977,"[1376, 167, 263, 706, 1349, 1392, 117, 413]"
4049,"[1541, 386, 3, 1152, 409]"
4579,"[986, 1269, 420, 264, 1146, 1202, 620]"
7793,"[670, 1073, 277, 281, 1096, 1352]"
1495,"[1113, 530, 720, 1296, 1539, 1223]"
4780,"[580, 570, 187, 191, 1007, 1262]"
2023,"[145, 1120, 1310, 328, 571, 255, 1203]"
3225,"[392, 768, 1197, 641, 1163, 741, 864]"
1222,[209]
6652,"[1523, 75, 159, 1467, 658, 1113]"
564,"[516, 1198, 295, 1032]"
9116,"[213, 163]"
7069,"[989, 180, 636, 413, 1495, 952, 1022]"
3858,"[1502, 173, 217, 500, 1209, 1053]"
4026,"[1542, 1199, 256]"
4953,"[932, 1469]"
4226,"[693, 1140, 91, 120, 763]"
1612,"[254, 364, 447, 197, 946, 258, 1179]"
7977,"[1380, 172, 267, 710, 1353, 1397, 122, 417]"
7793,[667]
1612,"[1010, 455]"
7836,"[1077, 255, 18]"
6406,"[1439, 1123, 513, 784, 800, 750]"
789,[907]
4853,"[490, 1266, 497, 834, 651, 1200, 696, 1379]"
6406,"[1526, 837, 201, 138]"
322,"[939, 583, 506, 323]"
1259,"[1296, 314, 557, 241, 1190, 1046]"
7069,"[763, 354, 1169, 281, 657, 1086]"
4579,"[328, 904, 734, 417, 1366, 78, 95]"
5348,"[118, 1120, 85, 1220, 1440]"
5478,"[918, 1080]"
1259,"[1251, 82, 59]"
4009,"[881, 365, 768, 1530, 1534]"
8040,"[451, 494]"
7055,"[211, 68, 85, 35, 184]"
4419,"[168, 1343]"
1853,"[292, 215, 32, 581]"
4914,"[23, 266, 1508, 899, 755, 772]"
5148,"[62, 878, 1548]"
1871,"[137, 313, 197, 546, 642]"
6311,"[759, 736, 1218]"
850,"[1041, 1445, 1062]"
4620,"[1186, 310, 966, 144, 4, 1446, 237]"
7782,"[913, 690, 214]"
1787,"[1489, 520, 1456, 620]"
8279,[807]
7152,"[457, 141]"
9868,"[751, 1233, 930, 1013]"
9116,"[557, 1400]"
8279,"[397, 1466, 231, 407, 291, 640, 1150]"
3808,"[777, 301, 172, 1387, 444, 155, 1436]"
5900,"[1278, 15, 1417, 741, 1211]"
7055,[1367]
7239,"[205, 515, 1143, 1547, 1164, 754, 12]"
322,"[794, 1037, 721, 111]"
7134,"[161, 232, 848, 145]"
1571,"[346, 895, 392]"
1770,"[1201, 618, 808, 1384, 69, 1311]"
6100,"[765, 755, 372, 376, 1192, 1448, 266]"
9644,"[1506, 857, 101, 1223, 147, 258, 341]"
4780,"[1380, 477, 1214, 1390]"
4026,"[881, 831, 981, 531, 321]"
6100,"[172, 987, 99, 61]"
1693,"[1194, 279, 1467, 192]"
7055,"[868, 845, 1327]"
1612,[1151]
1787,"[1494, 525, 1461, 624]"
7782,[714]
6934,"[365, 49]"
1495,"[949, 1432, 1128, 1212, 962]"
104,"[1266, 70, 1272, 1195]"
7063,[1037]
7016,"[993, 943, 1093, 644, 434]"
6669,"[284, 1099, 211, 588]"
4771,"[1307, 391, 435, 718, 1013]"
10002,[1384]
8169,"[475, 1330, 1467, 325, 635, 1263, 108]"
8915,"[828, 245, 848, 1011]"
2528,"[62, 1397, 921, 378, 449, 1065]"
4226,"[699, 1049, 1558, 443, 672]"
1612,"[674, 370]"
5148,"[287, 23, 333, 1375]"
322,"[227, 549, 726, 610]"
1612,"[167, 316]"
1787,[766]
1284,"[474, 197, 613, 923]"
4579,"[1306, 403, 1139, 1316]"
3495,"[807, 757, 906, 457, 247]"
6227,"[194, 1010, 122, 84]"
7472,"[635, 1277]"
7836,"[1234, 624, 895, 911, 861, 1011, 148, 352]"
4419,"[858, 1408, 904, 29, 1098, 1420]"
7069,[898]
5478,[948]
10002,"[1068, 1484, 236, 1278, 1268, 885, 889]"
4731,"[352, 929]"
7016,"[685, 1488, 1051, 1534, 86, 169, 1478]"
7836,"[1087, 266, 442]"
1444,"[571, 255, 1204, 1474]"
3495,"[58, 673, 1528, 108, 524, 833, 1462, 307]"
1787,"[676, 360, 1308]"
789,"[587, 1042, 819, 343, 1358, 1429, 487]"
9097,"[580, 623, 906]"
1444,"[1422, 68]"
4771,[996]
2221,[513]
272,"[1087, 1463, 747, 1336, 714]"
789,"[1430, 847, 1037, 55, 298]"
6227,"[1253, 964, 687, 1103]"
5757,"[1165, 1261, 146, 789, 833]"
8915,"[487, 570, 320]"
4049,"[1369, 626]"
1636,"[370, 919, 830]"
1853,"[1225, 643, 1246, 1408, 93, 1335]"
8522,"[790, 1193, 397, 401, 1216, 1472, 290]"
3210,"[367, 618, 475, 491]"
4325,"[941, 651]"
7782,[928]
5900,"[524, 341, 891, 801]"
7239,"[479, 162]"
1853,"[649, 1132, 1242, 1325, 1076, 267]"
4620,"[1092, 1003, 127]"
8697,"[913, 1516, 534]"
4256,"[1250, 1333, 1083, 274, 730, 507]"
1259,[717]
4226,"[38, 681, 311, 594, 1303, 1147]"
6934,"[78, 149, 764, 61]"
272,"[165, 714, 211]"
5900,"[341, 1316]"
8279,"[1127, 1343, 280, 1083, 1060]"
3390,"[151, 740, 118, 840, 1376]"
7055,"[732, 1308, 1551]"
7472,"[1427, 1177, 368, 1238, 601, 125, 1554]"
4419,"[1150, 35, 678, 722, 1005, 1300]"
8522,"[715, 172, 243, 858, 155, 293]"
5348,"[182, 625, 1268, 898, 1181, 332, 176]"
8915,"[883, 1299, 1195, 679]"
5478,[1089]
4780,"[1444, 1488, 213, 922, 766, 90]"
1972,"[1009, 67, 1335, 1059, 1475, 227, 1269]"
4953,"[1145, 57]"
5757,"[639, 429, 646, 1555, 799, 363]"
7782,"[970, 188, 1390, 1313, 1130]"
1495,"[806, 1077, 1093, 1043, 1193, 744, 534]"
7134,"[880, 98, 887, 1224]"
1853,"[1313, 358, 521]"
7069,[189]
6260,"[1543, 56, 672]"
4953,"[934, 1471]"
4620,"[792, 1141, 93, 536, 765]"
6669,"[1547, 1244, 1327, 1077, 268, 1138]"
7261,"[126, 808]"
4579,"[153, 1141, 465, 935, 353]"
7472,"[129, 1558, 1215, 273]"
4009,"[148, 1523]"
8915,"[974, 1018]"
7472,"[321, 591, 608, 558, 708]"
3858,"[30, 1205, 795, 53, 722, 685]"
4026,"[69, 672, 835, 1078]"
6669,"[1319, 842, 299, 370, 986, 283, 420, 836]"
7152,"[659, 849, 1522, 207, 1449, 840, 696]"
7261,"[307, 1149, 180, 1116, 280, 817, 1179, 823]"
1871,"[677, 1159, 1270, 1353, 1103, 294]"
8040,"[144, 55, 737, 1392, 571, 747]"
4303,"[914, 437, 1452, 1523, 581, 1436]"
5077,"[468, 977]"
1526,"[729, 972, 656, 46]"
3326,"[975, 1045, 103, 958, 1095, 1511, 1407, 891]"
6882,[639]
9808,"[1488, 1038, 1242, 1458, 396, 1198, 1176]"
2402,"[1335, 326, 237, 919, 430, 753, 929, 813]"
4720,"[694, 351, 966, 677, 400]"
6928,"[1343, 1519, 1403, 194]"
6663,"[1110, 660, 1329, 1545, 896]"
6558,"[1106, 1069, 353]"
5459,"[803, 1152, 104, 547, 1189]"
539,"[777, 887]"
8927,"[804, 1220, 1116, 600]"
4216,"[1010, 1332, 1509, 1393, 184, 694, 1137, 1366]"
9726,"[980, 1396, 148, 1190, 1180, 797, 801]"
10085,"[362, 938]"
3963,"[694, 1497, 1061, 1543, 95, 179, 1487]"
5864,"[1096, 275, 549]"
59,"[872, 556, 1504, 217, 233, 183]"
9856,"[1315, 426, 389]"
10207,"[336, 220, 569, 1079]"
8428,"[1133, 1336, 1553]"
9609,[962]
4720,"[507, 1322, 20]"
1877,"[167, 344, 227, 577, 1087, 1530, 200]"
518,"[11, 1226, 284]"
2880,"[1057, 35, 397]"
9906,"[834, 1117, 268, 1256, 678]"
8515,"[1260, 624, 148]"
7000,"[1520, 964, 1487, 1064, 1187, 405]"
5507,"[45, 62, 12, 162, 1270, 1060, 1277]"
7116,"[528, 1316, 95, 1470, 461, 372, 1054]"
7587,"[1484, 36, 119, 1428, 618]"
4768,[827]
6618,"[450, 773, 949, 833, 1182]"
2348,"[1496, 740, 717, 1200, 896]"
3842,"[1430, 594, 1131]"
9444,"[328, 372, 654, 1364, 794, 118, 588]"
2730,"[765, 250, 239]"
214,"[1434, 1344, 469, 1124, 302]"
4924,[1178]
9304,"[1494, 19, 1328, 518, 974, 751, 275]"
10071,"[985, 1495, 380, 1023]"
7671,"[1289, 640, 1029, 1006, 1488, 41]"
1431,"[1425, 204, 21, 570]"
8763,"[1059, 1303, 986]"
4058,"[50, 799]"
6402,"[344, 333, 1509, 1513, 770]"
7322,"[1250, 1533, 684, 114, 996, 1466]"
6906,"[1289, 1000, 724, 1140]"
2457,"[1247, 371, 1027, 205, 382, 265, 615]"
10229,"[877, 654, 178]"
8078,"[774, 218, 740, 318, 441, 1217, 447, 784]"
5290,"[1294, 1404, 1488, 1238, 429]"
9128,"[346, 1134, 1471, 1288, 279, 1334]"
97,"[1468, 127, 622, 1425, 1402, 326, 23]"
3885,"[366, 369, 1438]"
5156,[296]
3029,[14]
1068,"[995, 1478, 30, 113, 1422, 613, 1482]"
10281,"[1066, 949, 1299, 1395, 280]"
4661,"[888, 1370, 1480, 103, 1411]"
2796,"[1301, 519, 1307, 86, 1461, 452]"
9328,"[1437, 83, 300, 1209]"
6618,"[143, 905, 909, 166, 422, 799, 83]"
3686,"[363, 220, 236, 187, 336]"
2124,"[417, 34, 38]"
10121,[743]
5759,"[1525, 610, 654, 937, 88, 1076, 400, 870]"
1422,"[1093, 350, 1020, 1396, 267, 1269, 234, 1369]"
8429,"[588, 1497, 328]"
2353,"[842, 1152, 222]"
2012,"[490, 1039, 950, 74]"
6587,"[776, 166, 436, 453, 403, 553]"
5159,"[815, 1192, 476, 1065]"
415,"[1039, 1322, 473, 317, 1199]"
8002,"[490, 1412, 1349, 806, 463, 1079]"
10047,"[54, 404]"
8387,"[1452, 471, 714, 398, 1346, 1203, 1219]"
8569,"[1242, 687, 1209, 787, 910]"
7966,"[484, 1061, 890, 574, 1522, 235, 251]"
3398,"[1153, 597]"
2222,"[1219, 398, 161, 44]"
3090,[15]
1149,"[997, 1479, 31, 115, 1423, 614]"
2354,[561]
9995,"[984, 1493, 378, 607]"
9877,"[409, 904]"
3729,"[515, 172, 787, 498, 222, 638]"
6006,"[1530, 615, 658, 941, 92, 1081, 405, 875]"
8002,[1194]
8967,"[1471, 36, 812]"
7245,"[1248, 1531, 269, 113, 995, 1465]"
5959,"[1385, 682, 819, 1235]"
2365,"[1245, 370, 1025, 203, 1524, 1408, 199]"
6588,"[972, 750, 273]"
1501,"[1549, 579, 1515, 679]"
6915,[769]
5660,"[420, 103]"
5640,"[713, 1195, 892, 975]"
9198,"[617, 1459]"
7412,"[554, 65, 387, 564, 447, 797, 1404]"
5965,[934]
144,[451]
6363,"[927, 1304]"
6287,"[1455, 579, 1235, 413, 590, 473, 823, 918]"
300,"[529, 1384, 1522, 380, 689, 1318, 163, 1339]"
3933,"[604, 1553, 265, 282, 232]"
2353,[1131]
6446,"[1474, 602, 1538, 702]"
904,"[1472, 1315, 639, 696]"
2564,[120]
2491,"[1461, 519]"
4037,"[542, 1385]"
7839,"[382, 1451, 216, 393, 276, 626, 1135]"
8182,"[665, 189, 60, 1275, 332, 43, 1324]"
5659,"[1166, 1461, 1305, 629, 1099]"
3526,[1352]
539,"[870, 1180, 250]"
7227,"[420, 969, 880, 4]"
3544,"[1386, 776]"
6887,"[1017, 1127, 1210]"
5659,"[447, 451, 1266, 1522, 341, 1183, 214]"
4361,"[543, 560, 510, 660]"
6663,"[443, 859, 1169, 653]"
4052,[1160]
6211,"[1516, 1, 284, 994, 424]"
8488,"[141, 1010, 374, 1456, 1326]"
3261,"[88, 1557, 681, 1336, 515, 691]"
9919,"[1114, 38, 148, 232, 1540, 731]"
144,"[678, 589]"
4580,"[1051, 202, 46, 928]"
9905,"[738, 822, 572, 1321]"
6991,"[1383, 761, 1483, 462, 1238]"
3785,"[980, 1224, 908]"
9166,"[1530, 720]"
243,"[265, 254, 1430, 1434, 691]"
1777,"[1171, 1454, 605, 35, 917, 1387]"
1929,"[1211, 921, 645, 1061]"
6593,"[1168, 293, 948, 126, 303, 186, 536]"
5108,"[798, 576, 99]"
7630,"[1374, 819, 1341]"
4046,"[1222, 107, 750, 379]"
8949,"[950, 927, 1410, 1520]"
542,"[1235, 54, 896, 1485, 863]"
1456,"[21, 996, 1186, 204, 447, 131, 1079, 936]"
4501,"[617, 1154, 1516, 1160, 1083, 900, 1449, 1360]"
3090,"[1440, 631]"
5384,"[175, 165, 1340, 930]"
6545,"[1065, 1414, 1510, 395, 1038, 1081]"
6881,"[979, 756, 280]"
9925,"[1555, 999, 1522, 1099]"
10244,"[1455, 1299, 623, 679]"
7334,"[614, 364, 1113]"
6728,"[767, 1023, 1399, 684, 1273, 748, 1470, 448]"
794,"[723, 1526]"
7960,"[1549, 607]"
4244,"[1310, 594, 1183, 561, 1283]"
9626,"[791, 981, 1557, 242, 1484, 874, 731]"
6963,"[342, 771, 215, 737, 315, 438, 1214, 858]"
3303,"[712, 1194, 1304, 1388]"
2464,"[518, 1361, 805]"
4603,"[601, 1111]"
10189,"[765, 1008, 692, 83]"
243,"[1011, 1082, 139, 994, 1132, 1548, 1444, 928]"
8967,[578]
6721,"[1524, 1075, 1279, 1495, 432, 1235, 1212]"
8573,"[1275, 266, 176, 956, 467, 789, 966, 849]"
195,"[633, 290, 906, 616]"
3232,"[404, 953, 863, 1546]"
9215,"[1369, 759]"
8788,"[903, 1013, 1096]"
8715,"[747, 337, 1153, 264, 227, 1069]"
271,"[1093, 1255, 1498]"
7164,"[910, 660, 1409, 307, 181]"
1520,"[990, 807, 1356, 853]"
2527,"[530, 214]"
2796,"[824, 1306, 1003, 1086, 933]"
8743,"[1237, 41, 1243, 1166]"
1067,"[209, 398, 974, 1218, 901]"
10189,"[325, 49, 465, 775]"
2464,"[478, 1133, 311, 488, 372, 721, 817]"
4785,"[761, 284, 1299, 1370, 428]"
423,"[1068, 165, 901]"
4714,"[1106, 1255, 392, 596, 812, 163]"
6545,[971]
6776,"[1380, 877, 1, 1071, 1393]"
2733,"[808, 1012, 1228, 165, 968, 945, 1428]"
7440,"[1557, 1467, 591, 103, 425, 602]"
10178,"[1121, 46, 156, 239, 1548, 739, 50, 971]"
7539,"[1048, 1092, 1375]"
3123,"[1308, 1098]"
2306,"[882, 406, 1421, 1491, 549, 1404]"
2365,"[1019, 1528, 413, 1056]"
5165,"[347, 1256]"
4356,"[453, 523, 1139, 436, 573]"
8688,"[1199, 1376, 1259, 51, 560]"
1760,"[677, 654, 1136, 833, 916, 666, 1415]"
6251,"[231, 408, 291, 641, 1150, 1179, 264, 308]"
1760,"[1076, 1386, 870, 860]"
3610,"[44, 221, 104, 454, 550]"
7460,"[763, 740, 1223]"
7437,"[1046, 1450, 1067]"
5577,"[215, 898]"
6099,"[1387, 1231, 555, 611]"
6446,"[448, 199, 948]"
7316,"[602, 858, 1234, 519, 1107, 485, 1207]"
6887,"[525, 675, 225, 429]"
7082,"[505, 1547]"
9294,"[1557, 361, 5, 1486, 1303, 295]"
8400,"[136, 1484, 142, 1051]"
7440,"[665, 283, 1431, 688]"
1767,"[260, 356, 799, 1538, 24, 307, 602, 446]"
4492,"[1256, 873, 463, 1278, 390]"
8105,"[1264, 416, 260, 1142, 1198]"
8627,"[210, 1291, 749]"
724,"[39, 975, 139, 676, 1452, 779]"
3686,"[1162, 1112, 1262, 812, 1016, 1232]"
10178,[629]
8927,"[1109, 100, 11, 693, 204, 527, 703]"
6821,"[1164, 355, 1224, 588, 111, 1540, 1197]"
9995,"[1289, 373, 417, 700, 995]"
8533,[1366]
6722,"[1335, 632, 769, 1185]"
8964,"[1195, 320, 975, 153, 1474, 1358, 149]"
6558,"[825, 603, 223]"
8101,"[1499, 529, 1465, 629]"
6533,"[1399, 1243, 567, 623]"
7227,"[47, 1355, 546, 1415, 779, 716, 174, 1388]"
6287,"[431, 1419, 743, 1213, 630, 820, 1396]"
1769,"[384, 1533, 790, 1460]"
824,"[457, 900, 1543]"
5794,"[1127, 1277, 827, 617, 834, 185]"
2858,"[469, 46, 169, 945, 175, 512, 329, 878]"
4929,"[1119, 869, 60, 516, 293, 1375]"
3730,[1159]
6211,"[1514, 1558, 283, 992, 836, 160, 216]"
4028,"[297, 1339, 1328, 946, 950, 207, 463, 840]"
542,"[130, 280]"
1422,[826]
7531,"[437, 161, 577, 887]"
3933,"[1269, 367, 1103, 1280]"
1625,"[770, 720, 870, 421]"
5640,[487]
8552,"[964, 926]"
2432,"[498, 1180, 277, 1013]"
6393,"[664, 681, 631]"
8488,"[501, 1516, 29, 645, 1500]"
6055,"[285, 607, 784, 667]"
9352,"[419, 568, 119]"
7116,"[302, 918, 629, 352]"
2858,"[868, 778]"
1526,"[193, 903, 333, 1215, 127, 1102, 1292, 310]"
5917,"[653, 1082]"
3544,"[1371, 468, 1205, 1381]"
8621,"[872, 822, 972, 522, 312]"
1719,"[590, 1259, 1222, 506, 1509, 473, 51]"
7364,"[829, 979, 116, 320, 536]"
8876,"[306, 562, 938, 223, 811, 189]"
6582,"[1526, 1209, 600, 456, 473, 423, 573]"
10154,"[877, 40, 577, 939, 583, 506, 323, 873]"
470,"[1113, 863, 54, 924, 287, 1369]"
5565,"[473, 1209, 1386, 1270, 61, 157, 600]"
1227,[1182]
305,"[1486, 556, 960, 577, 167, 983]"
9086,"[65, 121, 1096, 141]"
7367,"[458, 913, 691, 214, 1229, 1300, 358]"
7082,"[451, 494]"
4580,"[212, 68, 85, 35, 185]"
5565,"[168, 1343]"
8293,"[292, 215, 32, 581]"
7418,"[1484, 169, 1411, 802, 658]"
5290,"[974, 1284, 768, 758]"
6546,[839]
4598,"[916, 1199, 1495, 1338, 662]"
9904,"[1511, 1289, 812, 269, 340, 956]"
1799,"[1076, 1425, 377, 820, 1463, 1092]"
9086,[543]
5546,"[1077, 1493, 1389, 873, 1277]"
2728,"[1064, 1507, 178]"
8105,"[1320, 1470, 1020, 1224, 1440, 378, 1180]"
5459,"[723, 540, 1090, 1000, 124]"
5987,"[1133, 1283, 834, 624, 840, 191]"
5235,"[1270, 847, 970, 188]"
10278,"[565, 1035, 39, 642, 1218, 1048, 732]"
1022,"[1491, 603, 565, 1408]"
1544,"[783, 413]"
9774,"[130, 400, 417, 367]"
6005,"[163, 300, 716, 612, 97]"
2492,"[1336, 287, 730, 959, 1003]"
5384,"[560, 643, 393, 1142, 454]"
5951,"[703, 626, 443, 992, 903, 27]"
3871,"[63, 972, 217, 1338, 263, 373, 456]"
9626,"[1496, 593, 1329, 1506, 1389]"
9549,"[750, 101, 490]"
5659,"[1393, 145, 773, 1177, 794]"
3881,"[1310, 395, 24, 307, 1017]"
6055,"[1484, 675]"
2402,"[975, 1378, 582, 586, 1401, 99, 476, 1318]"
2557,"[892, 442, 646, 862]"
7286,"[982, 972, 589, 593, 1409, 107, 483, 1326]"
4941,"[21, 1129, 919, 1136, 487, 1290, 853]"
10154,"[649, 1199, 1109, 233, 889]"
3974,"[1392, 943, 733, 949, 300, 689, 666]"
1022,"[1240, 231, 141, 823, 1479, 657, 420]"
8729,"[222, 971, 1426]"
2628,"[783, 1160, 444]"
5283,"[894, 1243, 195, 638, 867, 910]"
6251,"[458, 1380, 1317, 774, 431, 1047]"
1520,[1484]
6330,"[934, 365]"
299,"[1041, 1190, 741, 531, 747, 98]"
8400,"[401, 1536, 101, 877, 521, 444, 261]"
3280,"[1470, 301, 278, 857]"
6030,"[1107, 219]"
8421,"[1400, 1311, 435, 1090, 269]"
2603,[731]
3730,"[1558, 83, 1391, 582, 1038, 815, 339]"
867,"[855, 1364, 249]"
5326,[112]
1672,"[20, 1555, 480, 176]"
4356,"[985, 1362, 646, 1235]"
7872,"[1112, 1395, 546, 1534, 858, 1328]"
1519,"[454, 164, 1446, 304, 614, 98, 87]"
6722,"[1123, 127, 730, 1306]"
6099,"[41, 1376, 900, 357, 428, 1044]"
1431,"[1067, 1416, 368, 811, 1453, 1083]"
5688,"[631, 409]"
7511,"[471, 475, 1291, 1546, 365, 1207, 238]"
6054,"[1344, 1361, 1311, 1460, 1011, 1215, 1431, 368]"
9222,"[113, 795]"
6230,"[139, 1128, 452, 922, 339]"
8421,"[1480, 1351, 1008]"
8481,"[1164, 741, 864, 82]"
2324,"[265, 735, 1297, 342, 1015]"
84,[137]
10177,"[386, 4, 1152, 409, 1079, 1042, 326, 1329]"
9709,"[33, 236, 453, 1362, 193]"
6363,"[74, 916, 1505, 883, 47, 583, 1359]"
822,"[623, 827, 1043, 1538, 783, 760]"
9904,"[8, 370, 14, 1496, 1312, 304]"
1401,"[339, 129, 345, 1254, 499]"
3644,"[1258, 129, 1131, 96, 1231]"
10178,"[229, 832, 1408, 1238, 921, 312]"
5242,"[779, 396, 1545]"
2005,"[130, 785, 1522, 1285, 1168, 1518]"
3209,"[1253, 1336, 1086, 277, 733, 510]"
8817,"[306, 1376, 140, 317, 200, 550]"
345,"[652, 735, 486, 1235, 546]"
2491,"[796, 719, 536, 1085, 995, 120]"
1109,"[932, 283, 1086, 650]"
8328,"[566, 1382, 493, 870, 1299]"
9626,"[1043, 367, 837, 1398, 444, 1020]"
3851,"[607, 917]"
1799,"[1530, 95, 871]"
867,"[894, 1177, 328, 172, 1054, 1110, 528]"
4501,"[1456, 301, 1063]"
4399,"[114, 796, 308, 630]"
4201,"[378, 394, 344]"
6446,"[1114, 571, 228, 844, 554, 278]"
3261,[581]
8781,"[1140, 52]"
1600,"[635, 425, 641, 1550, 795, 358]"
271,"[772, 1547, 1192, 1115]"
1116,"[1204, 249, 825, 655]"
2603,"[119, 1201, 658]"
4888,"[362, 884, 462, 585, 1361]"
6976,[225]
9808,"[1488, 624, 925, 1142, 493, 882, 859]"
6734,"[1335, 326, 1381, 505, 16, 339, 516, 399]"
8339,"[280, 1495, 552, 263, 1545]"
2005,"[929, 1106, 989, 1339]"
5565,"[793, 344, 134, 350]"
6071,"[787, 776, 394, 1542, 799, 1469, 287]"
6882,"[847, 238, 508, 525, 475, 624]"
9010,"[1300, 1263, 548, 1550]"
5465,"[1111, 1394, 545, 389, 1271, 1327, 745, 1348]"
2858,"[16, 392, 1235, 265, 1201, 365, 902]"
3879,"[1391, 941, 1145, 1362, 299, 1102, 1079]"
6239,"[1238, 229, 140, 822, 333, 656, 833]"
5994,"[1002, 192, 1062, 425, 1507, 1378, 1035]"
4768,"[1515, 599, 643, 926, 1222, 1065]"
9210,"[1399, 990]"
330,"[1441, 1258, 249, 159, 842, 1497]"
7039,"[423, 812, 789, 1272, 1382, 1465]"
1227,"[1545, 1362, 354, 1408, 533, 44]"
2679,[599]
1519,"[680, 1549, 913, 850, 307, 1522, 580, 291]"
59,"[779, 1249, 667, 856, 1432, 118, 1360, 750]"
9549,"[710, 288]"
